iter,time,reward,steps,convergence,policy
1,1.244626000000082,-224.0,326.0,16.847910000000002
2,0.3256530000008695,74.0,28.0,22.060299339710003
3,0.42411399999942034,-68.0,170.0,29.60717117280626
4,0.1710319999990162,-47.0,149.0,36.89834192111006
5,0.2651170000014247,68.0,34.0,43.828998282237634
6,0.1498800000003797,-19.0,121.0,50.23072764849628
7,0.3949399999996217,-88.0,190.0,58.00304846694793
8,0.238495000001393,53.0,49.0,69.11915782332134
9,0.37780000000076086,79.0,23.0,75.67289040503205
10,0.16264399999954549,77.0,25.0,82.8655454701645
11,0.23521299999984535,1.0,101.0,79.60761965006222
12,0.40004499999923837,-17.0,119.0,80.11040766959954
13,0.34607299999933616,78.0,24.0,78.26395311045057
14,0.09517999999886229,60.0,42.0,72.42777259435368
15,0.14550400000068464,35.0,67.0,73.07029852529729
16,0.22390900000068825,40.0,62.0,67.21236422763859
17,0.2505300000006372,78.0,24.0,64.55194679138498
18,0.10794299999972168,-2.0,55.0,55.71266141907555
19,0.21515699999952176,86.0,16.0,55.86548918933187
20,0.15936199999977418,51.0,51.0,50.89557826713929
21,0.7136640000009464,90.0,12.0,56.58121736383225
22,0.15352700000015318,57.0,45.0,58.67173942621334
23,0.18598199999964038,31.0,22.0,58.45096865419843
24,0.2939259999994448,83.0,19.0,57.93577281515597
25,0.5860280000007378,63.0,39.0,53.704266095707716
26,0.4131740000001827,-233.0,335.0,53.44393105884687
27,0.4193729999997231,43.0,59.0,55.347079968490654
28,0.7231450000002582,37.0,65.0,57.910780427041246
29,0.23557899999993026,47.0,55.0,51.34404236315106
30,0.22974299999845016,90.0,12.0,51.49876649880993
31,0.1987460000005825,67.0,35.0,42.53933421063385
32,0.11997700000065947,58.0,44.0,35.38747241363232
33,0.18452399999979718,42.0,60.0,30.409665596079982
34,0.12034199999888529,76.0,26.0,29.272314896415644
35,0.20458100000020352,81.0,21.0,25.76652693927317
36,0.13784599999944191,81.0,21.0,26.0198027849236
37,0.14039900000106798,0.0,53.0,19.4033852506512
38,0.22646200000053796,16.0,86.0,14.9385287388239
39,0.18598199999964038,-2.0,55.0,14.412923034367026
40,0.2600109999999489,44.0,58.0,12.03944522492131
41,0.10210800000010067,88.0,14.0,11.518089289594545
42,0.198380999998804,71.0,31.0,11.811565413705438
43,0.12690600000020424,65.0,37.0,11.168449998470859
44,0.47735600000109457,1.0,101.0,14.309682493936714
45,0.15279800000023158,63.0,39.0,14.652566135038859
46,0.16410200000116504,73.0,29.0,17.76632145501236
47,0.11195399999941458,65.0,37.0,17.898827619406177
48,0.13383399999966628,82.0,20.0,18.36837377111168
49,0.09444999999885795,89.0,13.0,18.366238601361466
50,0.2206269999991406,-87.0,189.0,19.234270694315473
51,0.17540699999862852,-41.0,94.0,19.467312306090413
52,0.27824499999873353,63.0,39.0,18.16703974822414
53,0.11815399999903775,88.0,14.0,17.783431495210777
54,0.16227899999954332,90.0,12.0,14.56250941481963
55,0.1425870000009155,22.0,80.0,14.516804386878807
56,0.19473499999911326,61.0,41.0,10.991424835566951
57,0.37634200000091766,3.0,99.0,10.22619398244581
58,0.41973699999964253,54.0,48.0,9.173416642631008
59,0.07767499999999927,80.0,22.0,9.232470151096123
60,0.11013099999956921,85.0,17.0,8.49207829163871
61,0.14878599999867959,69.0,33.0,8.545811260150895
62,0.09955600000033371,25.0,77.0,9.5323209906252
63,0.24141299999946852,54.0,48.0,11.415365155794083
64,0.1327399999997425,-85.0,187.0,12.013419102978556
65,0.24724799999908953,59.0,43.0,13.841294524376451
66,0.15753799999984608,90.0,12.0,13.77692174374655
67,0.10721299999971734,88.0,14.0,13.62540199883452
68,0.13091799999997988,33.0,69.0,13.896691461297431
69,0.24870700000079182,20.0,33.0,18.489333521678617
70,0.6998060000000805,-116.0,120.0,19.879838116578767
71,1.336157999999088,-80.0,182.0,20.54908220299461
72,0.2804320000002747,-1.0,103.0,20.106722759186418
73,0.239224999999621,31.0,71.0,19.034716413125345
74,0.43395900000042786,-103.0,205.0,19.95942312442044
75,1.1381420000002862,81.0,21.0,18.99299924586292
76,0.347168000001119,17.0,85.0,19.64085361788825
77,0.26511699999964833,36.0,66.0,20.897112777612243
78,0.32674599999893417,87.0,15.0,21.689995322267844
79,0.2074990000000554,84.0,18.0,18.705843414516387
80,0.4051500000006314,73.0,29.0,17.496661111561895
81,0.46094500000037897,17.0,85.0,17.942145575231194
82,0.3610259999984322,68.0,34.0,20.202709639080716
83,0.2632929999997202,81.0,21.0,21.330959794896252
84,0.19509900000080904,89.0,13.0,22.96443986366564
85,0.5575830000008608,81.0,21.0,23.77479562208436
86,0.1735840000005595,68.0,34.0,23.142771722735425
87,0.22463800000060985,-61.0,114.0,24.392332377203605
88,0.5047059999991887,70.0,32.0,25.632071385482703
89,0.28626799999997843,69.0,33.0,25.703763222701063
