iter,time,reward,steps,convergence,policy
1,37.61154399999356,-12834.0,11858.0,9.891
2,27.242823999998222,-1937.0,1941.0,9.61271
3,8.364481999997508,-26180.0,25645.0,9.259003743396896
4,8.17886400000134,-1002.0,1055.0,8.85092724322708
5,5.397145999999964,-5323.0,5033.0,8.350443278581803
6,9.361131000005685,-5960.0,5964.0,7.740035925812146
7,6.44813000000255,-17012.0,15938.0,7.401655526037122
8,5.259664000000441,-59064.0,50000.0,6.957299126951904
9,6.195777999998597,-12623.0,12186.0,6.519168473123537
10,1.4324319999943214,-5704.0,5610.0,5.811726117421509
11,3.992793999998412,-2625.0,2580.0,5.188896659731592
12,5.8526210000025,-5005.0,4519.0,5.037913432125333
13,2.630744000001073,-2158.0,2064.0,5.006495715293286
14,3.248499000001459,-26403.0,25623.0,4.913803440218591
15,3.4611020000028248,-17843.0,17945.0,4.927743501078256
16,2.7948460000004616,-50293.0,50000.0,5.106518297871004
17,2.4236100000010197,-729.0,831.0,5.030039822732532
18,3.101171000004399,-49999.0,50000.0,4.97521007055659
19,4.227278000001888,-330.0,432.0,4.912478130452456
20,3.7316890000056446,-17395.0,17497.0,5.160422384858664
21,1.3376169999972376,-12311.0,12413.0,5.398708429513041
22,2.056750999997803,-173.0,275.0,5.33664141108035
23,6.127218999999684,-2700.0,2508.0,5.112563321024753
24,2.754367999997953,-1260.0,1313.0,5.156672562942126
25,4.816587999997068,-51959.0,50000.0,5.164813453006408
26,1.6373770000015497,-3596.0,3698.0,5.284732947299574
27,4.035096000002625,-2851.0,2953.0,5.212999416324264
28,1.0962039999995454,-4419.0,4423.0,5.001254780288183
29,2.0720670000002883,-3381.0,3434.0,4.94344403101782
30,2.2091829999979495,-14438.0,14540.0,4.934655948515254
31,4.972303999998928,-435.0,537.0,4.624947414163342
32,1.0972979999976928,-337.0,390.0,4.2547999777105625
33,5.517851999996992,-15831.0,15884.0,4.018866988738713
34,1.777046999997367,-41.0,143.0,3.906174900280002
35,3.112111000000084,13.0,89.0,4.159586184270725
36,0.8179589999954828,-4695.0,4454.0,4.007236777520096
37,0.8682839999991643,-43885.0,43987.0,4.0325149517516925
38,6.640677000000039,-35432.0,35534.0,4.302911135022734
39,5.33259899999905,-143.0,245.0,4.466429556779644
40,1.844511000001603,-348.0,254.0,4.43320867046854
41,2.254402999994909,-1684.0,1688.0,4.713951671251684
42,2.9330579999964357,-8684.0,8345.0,5.04259090037866
43,0.7833160000032535,-50048.0,50000.0,5.618155581906007
44,3.6762590000023465,-47494.0,46812.0,5.737552572436072
45,2.3488520000043422,-684.0,737.0,5.368088409545635
46,2.6905499999969607,-288.0,292.0,5.392859009407661
47,0.8066540000015721,-709.0,713.0,5.398376549024215
48,1.925103000004924,-52.0,154.0,5.230488265107042
49,1.7693879999995943,-1385.0,1487.0,5.142070852080456
50,1.9867339999990463,-4.0,106.0,4.769481220917568
51,0.8146770000010406,-868.0,970.0,4.821804484142221
52,1.8084089999987896,-49999.0,50000.0,4.90969186951287
53,1.542563000000996,-101.0,203.0,4.773940256591021
54,0.6972529999984545,-49999.0,50000.0,4.742687717703747
55,1.5790289999983997,-7466.0,7568.0,4.757271241078928
56,0.7092869999993923,-198.0,300.0,4.688625914793879
57,0.7041809999961401,-598.0,700.0,4.711156945424599
58,0.6841249999993693,-5400.0,5502.0,4.7374997545539355
59,1.10678000000064,26.0,76.0,4.706894775215959
60,1.1476230000013743,-361.0,365.0,4.858749541897963
61,0.8219709999934821,-148.0,250.0,5.073716715947029
62,1.0188940000048774,-139.0,241.0,5.073408214903516
63,0.5568540000027156,-919.0,1021.0,4.663595771079594
64,0.904750999993098,-685.0,787.0,4.686049258991626
65,1.185184000000561,-5.0,107.0,4.654248110344221
66,0.8350989999996727,-1836.0,1742.0,4.7841413842142755
